rank,rankType,officialRank,officialMarketShare,estimatedScore,title,source,libraryId,popularityRank,snippets,tokens,updateUtc,updateAgo,trustScore,verified,benchmarkScore,type,docsRepoUrl,docsSiteUrl,score_popularity,score_snippets,score_tokens,score_trust,score_verified,score_recency
122,estimated,,,0.649019,GSAP,/llmstxt/gsap_llms_txt,,204,708,210442,2026-03-09T16:40:51.698000Z,7d,9.4,True,86.9,llmstxt,https://gsap.com/llms.txt,,0.615705,0.455749,0.646496,0.94,1.0,0.79654
123,estimated,,,0.648754,Anthropic SDK for Python,/anthropics/anthropic-sdk-python,,73,125,22377,2026-03-12T02:00:40.881000Z,5d,8.8,True,79.4,repo,https://github.com/anthropics/anthropic-sdk-python,,0.715173,0.335798,0.528287,0.88,1.0,0.850481
124,estimated,,,0.648718,Google API Python Client,/googleapis/google-api-python-client,,546,89238,62955835,2026-02-24T07:39:53.258000Z,21d,8.5,,80.7,repo,https://github.com/googleapis/google-api-python-client,,0.519899,0.791474,0.947195,0.85,0.0,0.587791
125,estimated,,,0.645822,Storybook,/storybookjs/storybook,,128,3803,990697,2026-03-06T11:35:09.272000Z,10d,8.8,,57.1,repo,https://github.com/storybookjs/storybook,,0.660922,0.572394,0.728208,0.88,0.0,0.733941
126,estimated,,,0.645236,Riverpod,/rrousselgit/riverpod,,182,319,84730,2026-03-16T22:24:30.023000Z,10h,9.4,True,89.8,repo,https://github.com/rrousselgit/riverpod,,0.626787,0.400513,0.598512,0.94,1.0,0.986055
127,estimated,,,0.644368,Drizzle,/llmstxt/orm_drizzle_team_llms_txt,,376,2440,670875,2026-03-17T02:45:26.219000Z,5h,8,True,94.3,llmstxt,https://orm.drizzle.team/llms.txt,,0.556233,0.54159,0.707647,0.8,1.0,0.991963
128,estimated,,,0.642404,React Navigation,/react-navigation/react-navigation.github.io,,292,817,239969,2026-03-16T16:03:28.660000Z,16h,9.1,True,93.2,repo,https://github.com/react-navigation/react-navigation.github.io,,0.58084,0.465679,0.653421,0.91,1.0,0.977553
129,estimated,,,0.642068,NextAuth.js,/nextauthjs/next-auth,,265,866,197315,2026-03-12T12:03:25.041000Z,4d,9.3,True,83.5,repo,https://github.com/nextauthjs/next-auth,,0.590277,0.469718,0.643099,0.93,1.0,0.860694
130,estimated,,,0.641979,k6,/grafana/k6-docs,,647,27079,3173919,2025-10-17T09:58:04.786000Z,5mo,9.7,True,76.8,repo,https://github.com/grafana/k6-docs,,0.503358,0.708673,0.78962,0.97,1.0,0.165798
131,estimated,,,0.641409,Capacitor,/ionic-team/capacitor-docs,,232,1029,251716,2026-02-18T04:35:01.465000Z,27d,9.9,True,79.8,repo,https://github.com/ionic-team/capacitor-docs,,0.603207,0.48168,0.655942,0.99,1.0,0.524779
132,estimated,,,0.640984,RevenueCat,/revenuecat/docs,,234,855,440647,2026-02-16T03:15:29.167000Z,29d,9.8,True,70.6,repo,https://github.com/revenuecat/docs,,0.602373,0.468832,0.685476,0.98,1.0,0.506567
133,estimated,,,0.640522,Kotlin,/jetbrains/kotlin,,1012,62166,10561550,2025-09-25T20:45:01.243000Z,5mo,9.5,True,46,repo,https://github.com/jetbrains/kotlin,,0.459744,0.766374,0.853033,0.95,1.0,0.148153
134,estimated,,,0.640236,Directus,/directus/docs,,302,1728,613590,2026-02-18T11:01:49.560000Z,26d,9.5,True,80.3,repo,https://github.com/directus/docs,,0.577563,0.517645,0.702939,0.95,1.0,0.527256
135,estimated,,,0.638101,Next.js,/llmstxt/nextjs_llms-full_txt,,1081,16502,5135463,2026-02-19T19:25:07.219000Z,25d,10,True,74.4,llmstxt,https://nextjs.org/docs/llms-full.txt,,0.453312,0.674286,0.815001,1.0,1.0,0.540065
136,estimated,,,0.637088,Ionic,/ionic-team/ionic-docs,,612,16488,2330655,2025-10-17T11:03:57.015000Z,5mo,9.9,True,68.2,repo,https://github.com/ionic-team/ionic-docs,,0.508779,0.674227,0.773332,0.99,1.0,0.16584
137,estimated,,,0.635499,Alloy,/grafana/alloy,,311,1433,523630,2026-02-14T18:51:02.657000Z,1mo,9.7,True,80.4,repo,https://github.com/grafana/alloy,,0.574706,0.504656,0.694577,0.97,1.0,0.495274
138,estimated,,,0.635375,HTMX,/bigskysoftware/htmx,,253,669,223982,2026-03-07T18:29:41.716000Z,9d,9.2,True,83.5,repo,https://github.com/bigskysoftware/htmx,,0.594783,0.451821,0.649785,0.92,1.0,0.757818
139,estimated,,,0.635148,Grafana,/grafana/grafana,,503,3234,1331181,2026-02-19T09:18:48.583000Z,25d,9.7,True,67,repo,https://github.com/grafana/grafana,,0.527891,0.561144,0.74379,0.97,1.0,0.536002
140,estimated,,,0.633871,OpenAI Agents Python,/openai/openai-agents-python,,164,247,86851,2026-03-09T14:33:06.822000Z,7d,9.1,True,88.9,repo,https://github.com/openai/openai-agents-python,,0.636895,0.382815,0.599816,0.91,1.0,0.794668
141,estimated,,,0.633443,Cloudflare Terraform Provider,/cloudflare/terraform-provider-cloudflare,,323,1613,551558,2026-02-18T08:23:51.548000Z,27d,9.3,True,80.9,repo,https://github.com/cloudflare/terraform-provider-cloudflare,,0.571022,0.512866,0.697318,0.93,1.0,0.526241
142,estimated,,,0.633155,SpacetimeDB,/clockworklabs/spacetimedb,,473,1797,570816,2026-03-08T20:43:04.506000Z,8d,9.5,True,82.8,repo,https://github.com/clockworklabs/spacetimedb,,0.533882,0.520362,0.699128,0.95,1.0,0.779328
143,estimated,,,0.629878,OpenHarmony,/openharmony/docs,,1800,60852,18374431,2026-02-07T00:57:23.766000Z,1mo,9.1,True,67.9,repo,https://github.com/openharmony/docs,,0.403572,0.764891,0.88224,0.91,1.0,0.439122
144,estimated,,,0.629862,Streamlit,/streamlit/docs,,116,1336,314699,2026-03-08T22:29:16.577000Z,8d,8.9,,95.2,repo,https://github.com/streamlit/docs,,0.670453,0.499793,0.667721,0.89,0.0,0.780824
145,estimated,,,0.629053,Astro,/llmstxt/astro_build_llms-full_txt,,770,2581,713043,2026-03-13T14:41:00.199000Z,3d,10,True,89.8,llmstxt,https://docs.astro.build/llms-full.txt,,0.486392,0.545489,0.710862,1.0,1.0,0.88899
146,estimated,,,0.628726,CCXT,/ccxt/ccxt,,299,8048,1511272,2026-03-16T01:26:26.871000Z,1d,8.3,,79.2,repo,https://github.com/ccxt/ccxt,,0.578535,0.624434,0.750483,0.83,0.0,0.95853
147,estimated,,,0.628468,React Hook Form,/react-hook-form/documentation,,228,251,73548,2026-03-17T06:00:46.933000Z,2h,9.1,True,87.3,repo,https://github.com/react-hook-form/documentation,,0.604898,0.383926,0.591047,0.91,1.0,0.996432
148,estimated,,,0.628283,Recharts,/recharts/recharts,,99,89,31115,2026-03-12T18:01:21.249000Z,4d,8.2,True,86.4,repo,https://github.com/recharts/recharts,,0.685779,0.312436,0.545674,0.82,1.0,0.866876
149,estimated,,,0.62828,Phoenix,/arize-ai/phoenix,,696,3965,1145817,2026-03-05T03:23:09.738000Z,12d,9.4,True,75,repo,https://github.com/arize-ai/phoenix,,0.496242,0.575289,0.735881,0.94,1.0,0.710616
150,estimated,,,0.628074,Entity Framework Core,/dotnet/entityframework.docs,,188,2842,821516,2026-03-14T22:15:09.355000Z,2d,8.3,,91.6,repo,https://github.com/dotnet/entityframework.docs,,0.623638,0.552175,0.718332,0.83,0.0,0.925048
151,estimated,,,0.627645,Daytona,/daytonaio/daytona,,676,1974,452528,2026-03-17T03:30:08.960000Z,5h,9.5,True,83,repo,https://github.com/daytonaio/daytona,,0.499084,0.526881,0.68688,0.95,1.0,0.992982
152,estimated,,,0.627502,MLflow,/mlflow/mlflow,,423,4332,1387105,2025-12-23T12:43:53.712000Z,2mo,9.1,True,83.5,repo,https://github.com/mlflow/mlflow,,0.544764,0.581434,0.745961,0.91,1.0,0.263557
153,estimated,,,0.626912,MongoDB Node.js Driver,/mongodb/node-mongodb-native,,2031,132893,36055522,2025-10-13T10:24:44.221000Z,5mo,9.1,True,74.6,repo,https://github.com/mongodb/node-mongodb-native,,0.391792,0.819124,0.917796,0.91,1.0,0.162229
154,estimated,,,0.626823,Gradio,/gradio-app/gradio,,418,1712,477138,2026-02-18T08:08:42.759000Z,27d,9.8,True,83.1,repo,https://github.com/gradio-app/gradio,,0.545922,0.517,0.689673,0.98,1.0,0.526144
155,estimated,,,0.626299,Rust,/rust-lang/rust,,565,3857,1130483,2026-02-23T10:40:21.859000Z,21d,9,True,74.6,repo,https://github.com/rust-lang/rust,,0.516566,0.573372,0.73517,0.9,1.0,0.577887
156,estimated,,,0.626233,Anthropic API,/llmstxt/anthropic_llms-full_txt,,202,8445,2463613,2025-09-05T20:02:21.607000Z,6mo,10,,15,llmstxt,https://docs.anthropic.com/llms-full.txt,,0.616662,0.627776,0.776258,1.0,0.0,0.134818
157,estimated,,,0.624393,Ollama,/llmstxt/ollama_llms-full_txt,,462,762,207264,2026-03-14T02:13:05.310000Z,3d,9.9,True,73.3,llmstxt,https://docs.ollama.com/llms-full.txt,,0.536174,0.460846,0.645693,0.99,1.0,0.901834
158,estimated,,,0.621158,n8n,/llmstxt/n8n_io_llms-full_txt,,310,7142,3753591,2026-01-29T01:00:27.530000Z,1mo,10,,67,llmstxt,https://docs.n8n.io/llms-full.txt,,0.57502,0.616142,0.798468,1.0,0.0,0.388018
159,estimated,,,0.6206,Cesium,/cesiumgs/cesium,,442,2344,699769,2026-01-23T16:03:33.647000Z,1mo,9.5,True,89.4,repo,https://github.com/cesiumgs/cesium,,0.540484,0.538804,0.709871,0.95,1.0,0.362806
160,estimated,,,0.619853,Diffusers,/huggingface/diffusers,,378,1987,683417,2025-12-12T13:24:41.367000Z,3mo,9.6,True,87.7,repo,https://github.com/huggingface/diffusers,,0.555716,0.527337,0.708624,0.96,1.0,0.240386
161,estimated,,,0.619711,Deep Agents,/langchain-ai/deepagents,,209,149,59935,2026-03-14T02:05:03.721000Z,3d,9.2,True,77.9,repo,https://github.com/langchain-ai/deepagents,,0.613353,0.347904,0.580251,0.92,1.0,0.901683
162,estimated,,,0.619118,GitHub Docs,/github/docs,,251,4754,3117230,2026-03-02T05:34:53.218000Z,15d,8.2,,54.7,repo,https://github.com/github/docs,,0.595555,0.587887,0.78867,0.82,0.0,0.664814
163,estimated,,,0.618971,Expo,/llmstxt/expo_dev_llms-full_txt,,972,5791,1778030,2026-02-17T23:27:24.974000Z,27d,10,True,72,llmstxt,https://docs.expo.dev/llms-full.txt,,0.463677,0.601585,0.759057,1.0,1.0,0.522825
164,estimated,,,0.618298,Vercel,/llmstxt/vercel_llms_txt,,2676,28536,14449221,2026-02-27T06:55:15.584000Z,18d,10,True,62.2,llmstxt,https://vercel.com/llms.txt,,0.364881,0.712312,0.869565,1.0,1.0,0.624095
165,estimated,,,0.61761,Pydantic Settings,/pydantic/pydantic-settings,,200,95,28477,2026-03-16T20:02:24.797000Z,12h,9.6,True,87.7,repo,https://github.com/pydantic/pydantic-settings,,0.617629,0.316917,0.541001,0.96,1.0,0.982867
166,estimated,,,0.61709,OpenAPI Generator,/openapitools/openapi-generator,,1394,39616,7306303,2025-11-20T08:28:57.509000Z,3mo,9.2,True,79.4,repo,https://github.com/openapitools/openapi-generator,,0.428509,0.73509,0.833598,0.92,1.0,0.204075
167,estimated,,,0.616148,Material UI,/mui/material-ui,,159,1909,498252,2026-03-09T08:56:21.871000Z,7d,8,,82.5,repo,https://github.com/mui/material-ui,,0.639898,0.524558,0.691957,0.8,0.0,0.789776
168,estimated,,,0.615814,Dagster,/dagster-io/dagster,,242,3149,863731,2026-03-10T23:02:34.638000Z,6d,8.5,,88.4,repo,https://github.com/dagster-io/dagster,,0.599105,0.559295,0.720975,0.85,0.0,0.824225
169,estimated,,,0.615721,Pulumi,/pulumi/docs,,847,9525,3321445,2025-11-17T07:28:03.219000Z,4mo,9.5,True,94.6,repo,https://github.com/pulumi/docs,,0.4771,0.636131,0.792017,0.95,1.0,0.199938
170,estimated,,,0.61549,Exposed,/jetbrains/exposed,,1553,11106,1706801,2026-03-09T09:24:34.118000Z,7d,9.5,True,87.3,repo,https://github.com/jetbrains/exposed,,0.417972,0.646793,0.7569,0.95,1.0,0.790183
171,estimated,,,0.615072,Cloudflare Workers,/llmstxt/developers_cloudflare_workers_llms-full_txt,,600,46230,11492170,2025-09-27T12:20:40.616000Z,5mo,10,,73.4,llmstxt,https://developers.cloudflare.com/workers/llms-full.txt,,0.510708,0.74581,0.857487,1.0,0.0,0.14937
172,estimated,,,0.614535,Renovate,/renovatebot/renovate,,329,772,258099,2026-02-18T15:06:11.342000Z,26d,9.1,True,79.7,repo,https://github.com/renovatebot/renovate,,0.569231,0.46175,0.657263,0.91,1.0,0.528833
173,estimated,,,0.614315,PostHog JS,/posthog/posthog-js,,235,288,85954,2026-02-15T00:13:21.014000Z,1mo,10,True,68.7,repo,https://github.com/posthog/posthog-js,,0.601958,0.393438,0.599268,1.0,1.0,0.497111
174,estimated,,,0.612916,Filament,/filamentphp/filament,,187,2449,485215,2026-03-06T22:03:27.618000Z,10d,8.3,,78.3,repo,https://github.com/filamentphp/filament,,0.624156,0.541846,0.690558,0.83,0.0,0.74186
175,estimated,,,0.612167,Ruff,/astral-sh/ruff,,589,3978,1030131,2025-12-21T00:30:54.384000Z,2mo,9.4,True,75,repo,https://github.com/astral-sh/ruff,,0.512512,0.575517,0.730267,0.94,1.0,0.257873
176,estimated,,,0.612049,Loki,/grafana/loki,,629,3225,1046918,2026-01-09T05:23:40.715000Z,2mo,9.7,True,70.7,repo,https://github.com/grafana/loki,,0.506108,0.56095,0.73112,0.97,1.0,0.308854
177,estimated,,,0.611967,WorkOS,/llmstxt/workos_llms-full_txt,,2481,39941,13856366,2026-01-19T05:15:17.115000Z,1mo,10,True,74,llmstxt,https://workos.com/docs/llms-full.txt,,0.372264,0.735657,0.867355,1.0,1.0,0.344278
178,estimated,,,0.61046,OpenAI Cookbook,/openai/openai-cookbook,,584,3869,1409704,2025-12-09T07:59:24.697000Z,3mo,9.1,True,80.7,repo,https://github.com/openai/openai-cookbook,,0.513343,0.573588,0.746813,0.91,1.0,0.234329
179,estimated,,,0.610143,Agent Development Kit,/google/adk-docs,,1249,4896,1035780,2026-03-14T16:41:07.749000Z,2d,8.9,True,82.7,repo,https://github.com/google/adk-docs,,0.439222,0.58993,0.730556,0.89,1.0,0.918478
180,estimated,,,0.610034,Pi,/badlogic/pi-mono,,379,717,211916,2026-02-26T12:49:08.281000Z,18d,9.1,True,80.6,repo,https://github.com/badlogic/pi-mono,,0.555459,0.456625,0.646864,0.91,1.0,0.614454
181,estimated,,,0.609997,Sentry JavaScript,/getsentry/sentry-javascript,,293,557,151268,2026-02-18T22:18:51.430000Z,26d,9,True,83.6,repo,https://github.com/getsentry/sentry-javascript,,0.580507,0.43912,0.629082,0.9,1.0,0.531649
182,estimated,,,0.609557,Prisma,/prisma/prisma,,317,263,79919,2026-03-04T12:54:49.919000Z,12d,10,True,80.1,repo,https://github.com/prisma/prisma,,0.572847,0.387156,0.595429,1.0,1.0,0.700609
183,estimated,,,0.609399,OpenShift,/openshift/openshift-docs,,1393,21342,5867540,2025-11-14T08:57:54.180000Z,4mo,9.5,True,93.8,repo,https://github.com/openshift/openshift-docs,,0.428579,0.692143,0.822031,0.95,1.0,0.196098
184,estimated,,,0.609293,Stripe Node,/stripe/stripe-node,,158,98,23259,2026-03-08T14:27:02.458000Z,8d,8.9,True,79.6,repo,https://github.com/stripe/stripe-node,,0.64051,0.319054,0.530326,0.89,1.0,0.774077
185,estimated,,,0.609147,E2B,/e2b-dev/e2b,,775,10442,1515781,2025-09-27T04:00:35.995000Z,5mo,9.2,True,66.4,repo,https://github.com/e2b-dev/e2b,,0.485761,0.642513,0.75064,0.92,1.0,0.149112
186,estimated,,,0.608828,OWASP Cheat Sheet Series,/owasp/cheatsheetseries,,747,798,346193,2026-03-13T22:47:42.961000Z,3d,10,True,70.1,repo,https://github.com/owasp/cheatsheetseries,,0.489349,0.464047,0.672752,1.0,1.0,0.897984
187,estimated,,,0.608618,Visual Studio Code,/microsoft/vscode-docs,,1006,3438,1774217,2026-02-16T15:42:29.873000Z,28d,9.9,True,67.8,repo,https://github.com/microsoft/vscode-docs,,0.460324,0.56539,0.758943,0.99,1.0,0.511043
188,estimated,,,0.608421,Effect,/llmstxt/effect_website_llms-full_txt,,262,11944,1932982,2025-09-25T22:11:01.511000Z,5mo,9,,88.7,llmstxt,https://effect.website/llms-full.txt,,0.591384,0.651843,0.763464,0.9,0.0,0.148197
189,estimated,,,0.608,AWS Cloud Development Kit,/aws/aws-cdk,,1487,3848,1027163,2026-03-16T00:11:19.781000Z,1d,9.6,True,88.4,repo,https://github.com/aws/aws-cdk,,0.422209,0.57321,0.730115,0.96,1.0,0.956935
190,estimated,,,0.607649,Flutter,/flutter/website,,152,2498,864458,2026-02-06T23:10:33.041000Z,1mo,7.9,,83.1,repo,https://github.com/flutter/website,,0.644265,0.543221,0.721019,0.79,0.0,0.438646
191,estimated,,,0.607385,Nuxt UI,/llmstxt/ui_nuxt_llms-full_txt,,373,15065,2582505,2025-09-23T14:31:55.583000Z,5mo,9.9,,76.1,llmstxt,https://ui.nuxt.com/llms-full.txt,,0.557013,0.667961,0.778744,0.99,0.0,0.146518
192,estimated,,,0.607252,TRL,/huggingface/trl,,525,735,220769,2026-03-06T07:46:49.832000Z,11d,9.6,True,78.5,repo,https://github.com/huggingface/trl,,0.52372,0.458344,0.649023,0.96,1.0,0.731105
193,estimated,,,0.60696,Mermaid,/mermaid-js/mermaid,,162,1502,332407,2026-03-09T12:34:39.507000Z,7d,7.8,,95.3,repo,https://github.com/mermaid-js/mermaid,,0.638085,0.507919,0.670608,0.78,0.0,0.79294
194,estimated,,,0.606742,Grafana Tempo,/grafana/tempo,,736,2284,722378,2026-02-14T18:05:01.715000Z,1mo,9.7,True,74.7,repo,https://github.com/grafana/tempo,,0.490795,0.537005,0.711548,0.97,1.0,0.495013
195,estimated,,,0.606279,CrewAI,/crewaiinc/crewai,,198,2231,634339,2026-03-09T00:32:22.047000Z,8d,7.6,,94.2,repo,https://github.com/crewaiinc/crewai,,0.618605,0.535375,0.704693,0.76,0.0,0.782565
196,estimated,,,0.606076,Express,/expressjs/express,,171,65,17102,2026-03-14T18:00:53.052000Z,2d,9,True,97.2,repo,https://github.com/expressjs/express,,0.632839,0.290901,0.514108,0.9,1.0,0.920038
197,estimated,,,0.60552,Ktor,/ktorio/ktor-documentation,,436,1072,231908,2026-02-10T07:09:21.247000Z,1mo,9.4,True,91,repo,https://github.com/ktorio/ktor-documentation,,0.541816,0.48452,0.651619,0.94,1.0,0.461114
198,estimated,,,0.604556,Vercel Documentation,/llmstxt/vercel_llms-full_txt,,3480,38945,8855396,2026-02-22T19:50:46.956000Z,22d,10,True,0,llmstxt,https://vercel.com/docs/llms-full.txt,,0.339244,0.733904,0.84374,1.0,1.0,0.571091
199,estimated,,,0.603524,Fiber,/gofiber/docs,,1056,13620,1691818,2025-10-28T20:40:34.578000Z,4mo,9.4,True,86,repo,https://github.com/gofiber/docs,,0.455594,0.66096,0.756435,0.94,1.0,0.176995
200,estimated,,,0.603505,Assistant UI,/assistant-ui/assistant-ui,,219,1504,346589,2026-03-16T18:08:22.655000Z,14h,7.8,,81.3,repo,https://github.com/assistant-ui/assistant-ui,,0.608812,0.508011,0.672812,0.78,0.0,0.980324
201,estimated,,,0.603402,Istio,/istio/istio.io,,827,7796,1672987,2025-10-28T14:38:56.026000Z,4mo,9.1,True,75.7,repo,https://github.com/istio/istio.io,,0.47943,0.622225,0.755845,0.91,1.0,0.176733
202,estimated,,,0.603079,Authentik,/goauthentik/authentik,,675,3022,1059287,2026-01-14T18:25:32.444000Z,2mo,9.1,True,40.3,repo,https://github.com/goauthentik/authentik,,0.499229,0.556438,0.731739,0.91,1.0,0.327546
203,estimated,,,0.602976,Apollo Client,/apollographql/apollo-client,,590,845,251678,2026-03-03T18:53:53.636000Z,13d,9.6,True,79.9,repo,https://github.com/apollographql/apollo-client,,0.512346,0.468016,0.655934,0.96,1.0,0.688539
204,estimated,,,0.602899,Astro,/llmstxt/astro_build_llms_txt,,660,603,150350,2026-03-13T06:49:19.258000Z,4d,10,True,87.2,llmstxt,https://docs.astro.build/llms.txt,,0.501419,0.44462,0.628761,1.0,1.0,0.880444
205,estimated,,,0.602809,Twilio,/llmstxt/twilio_llms_txt,,567,13554,5469755,2026-01-10T10:13:54.233000Z,2mo,10,,47.5,llmstxt,https://www.twilio.com/docs/llms.txt,,0.516221,0.660623,0.818328,1.0,0.0,0.312723
206,estimated,,,0.602776,Docker Compose,/docker/compose,,210,76,21006,2026-03-08T19:25:22.669000Z,8d,9.9,True,90.9,repo,https://github.com/docker/compose,,0.612889,0.301604,0.524952,0.99,1.0,0.778237
207,estimated,,,0.602402,Biome,/biomejs/biome,,114,613,150690,2026-03-07T07:28:59.412000Z,10d,7.9,,86.9,repo,https://github.com/biomejs/biome,,0.672136,0.445761,0.62888,0.79,0.0,0.749136
208,estimated,,,0.602108,Nixpkgs,/nixos/nixpkgs,,967,2506,789172,2026-03-04T15:08:30.058000Z,12d,9.2,True,72,repo,https://github.com/nixos/nixpkgs,,0.46418,0.543442,0.716213,0.92,1.0,0.702131
209,estimated,,,0.602068,Aspire.dev,/microsoft/aspire.dev,,804,2051,543759,2026-02-24T20:16:01.674000Z,20d,9.5,True,90.8,repo,https://github.com/microsoft/aspire.dev,,0.48218,0.529537,0.696567,0.95,1.0,0.593901
210,estimated,,,0.601177,Nuqs,/47ng/nuqs,,355,190,54751,2026-03-16T04:05:31.830000Z,1d,9.1,True,94.2,repo,https://github.com/47ng/nuqs,,0.561828,0.364682,0.57548,0.91,1.0,0.961926
211,estimated,,,0.601062,Sing Box,/sagernet/sing-box,,358,156,44369,2026-03-16T13:54:56.748000Z,18h,9.5,True,84.6,repo,https://github.com/sagernet/sing-box,,0.561008,0.351071,0.56439,0.95,1.0,0.974718
212,estimated,,,0.600724,React-admin,/marmelab/react-admin,,913,3304,886167,2026-02-11T09:10:33.189000Z,1mo,9.5,True,87,repo,https://github.com/marmelab/react-admin,,0.469783,0.56263,0.722327,0.95,1.0,0.468929
213,estimated,,,0.600145,Prefect,/prefecthq/prefect,,372,6673,1368528,2026-03-02T07:28:48.294000Z,15d,8.2,,93.6,repo,https://github.com/prefecthq/prefect,,0.557274,0.611427,0.745249,0.82,0.0,0.665982
214,estimated,,,0.599559,Meilisearch,/meilisearch/documentation,,566,1709,545179,2025-12-15T09:58:32.768000Z,3mo,9.7,True,86.7,repo,https://github.com/meilisearch/documentation,,0.516393,0.516878,0.696704,0.97,1.0,0.246018
215,estimated,,,0.59954,Cloudflare Agents,/cloudflare/agents,,776,916,276215,2026-03-13T09:17:47.168000Z,3d,9.3,True,82.7,repo,https://github.com/cloudflare/agents,,0.485636,0.473611,0.660841,0.93,1.0,0.883117
216,estimated,,,0.599493,Aiogram,/aiogram/aiogram,,320,1803,541298,2026-03-14T10:22:24.138000Z,2d,8.8,,94.7,repo,https://github.com/aiogram/aiogram,,0.57193,0.520593,0.696327,0.88,0.0,0.911142
217,estimated,,,0.599386,Anthropic Cookbook,/anthropics/anthropic-cookbook,,190,908,376637,2026-03-04T12:56:20.450000Z,12d,8.8,,86.2,repo,https://github.com/anthropics/anthropic-cookbook,,0.62261,0.473003,0.677197,0.88,0.0,0.700626
218,estimated,,,0.599379,Microsoft Azure,/microsoftdocs/azure-docs,,732,61791,11260999,2025-10-01T17:52:43.068000Z,5mo,8.9,,76.7,repo,https://github.com/microsoftdocs/azure-docs,,0.491326,0.765954,0.856416,0.89,0.0,0.152584
219,estimated,,,0.599107,React Hook Form,/react-hook-form/react-hook-form,,277,200,29657,2026-03-09T04:39:20.144000Z,8d,9.1,True,84.9,repo,https://github.com/react-hook-form/react-hook-form,,0.58597,0.368225,0.543143,0.91,1.0,0.786082
